"respondent_id","h1n1_vaccine","seasonal_vaccine"
40955,0.1375,0.375
40956,0.15,0.35
40957,0.05,0.15
40958,0.475,0.725
40959,0.1125,0.3625
40960,0.45,0.6375
40961,0.125,0.1625
40962,0.3125,0.9375
40963,0.075,0.0875
40964,0.4375,0.525
40965,0.5875,0.9125
40966,0.05,0.55
40967,0.125,0.1
40968,0.2875,0.8625
40969,0.0875,0.5125
40970,0.075,0.3625
40971,0.05,0.4875
40972,0.0625,0.2625
40973,0.0375,0.125
40974,0.375,0.6125
40975,0.45,0.7125
40976,0.075,0.35
40977,0.2875,0.725
40978,0,0.0625
40979,0.3875,0.9125
40980,0.125,0.2625
40981,0.1125,0.575
40982,0.1375,0.225
40983,0.35,0.7
40984,0.2,0.175
40985,0.85,0.9375
40986,0.025,0.1
40987,0.45,0.7625
40988,0.025,0.2875
40989,0.1,0.725
40990,0.025,0.175
40991,0.0875,0.3
40992,0.25,0.6
40993,0.1875,0.1625
40994,0.4,0.8
40995,0,0.0375
40996,0.275,0.9375
40997,0.1125,0.7375
40998,0.125,0.4375
40999,0.1875,0.275
41000,0.3,0.6
41001,0.025,0.0375
41002,0.2,0.775
41003,0.2625,0.775
41004,0.1125,0.375
41005,0.225,0.5
41006,0.0875,0.2125
41007,0.275,0.55
41008,0.025,0.6875
41009,0.0625,0.0375
41010,0.1,0.1875
41011,0.3375,0.5125
41012,0.475,0.8375
41013,0.2875,0.225
41014,0.0125,0.0125
41015,0.1375,0.825
41016,0.0875,0.325
41017,0.0375,0.5375
41018,0.025,0.1625
41019,0.1625,0.2625
41020,0.0375,0.875
41021,0.25,0.3125
41022,0.05,0.1125
41023,0.0875,0.725
41024,0.2875,0.5
41025,0.075,0.0875
41026,0.025,0.1625
41027,0.45,0.825
41028,0.0875,0.3875
41029,0.05,0.2375
41030,0.5375,0.45
41031,0.6375,0.5875
41032,0.15,0.725
41033,0.125,0.6
41034,0.525,0.925
41035,0.0375,0.775
41036,0.5,0.8375
41037,0.0625,0.6875
41038,0.5875,0.6375
41039,0.0125,0.0875
41040,0.075,0.1
41041,0.2,0.225
41042,0.7125,0.6625
41043,0.1625,0.2375
41044,0.25,0.4
41045,0.05,0.85
41046,0.0125,0.0875
41047,0.1,0.225
41048,0.4,0.3125
41049,0.1875,0.225
41050,0.2625,0.425
41051,0.375,0.875
41052,0.1,0.7875
41053,0.6375,0.9625
41054,0.5875,0.35
41055,0.1125,0.175
41056,0.1,0.3
41057,0.025,0.075
41058,0.0875,0.85
41059,0.1625,0.275
41060,0.5875,0.525
41061,0.375,0.3
41062,0.2,0.9
41063,0.0375,0.175
41064,0.1875,0.7875
41065,0.1625,0.225
41066,0.025,0.0625
41067,0.1375,0.3375
41068,0.1125,0.65
41069,0.6875,0.9
41070,0.3875,0.4875
41071,0.025,0.3125
41072,0.175,0.225
41073,0.1,0.8375
41074,0.1375,0.375
41075,0.15,0.45
41076,0.4875,0.65
41077,0.2125,0.1375
41078,0.375,0.7625
41079,0.0125,0.2125
41080,0.1,0.375
41081,0.0375,0.7
41082,0.375,0.6625
41083,0.1,0.4875
41084,0.125,0.7125
41085,0.1875,0.3625
41086,0.025,0.275
41087,0.175,0.7375
41088,0.325,0.65
41089,0.2625,0.475
41090,0.0625,0.375
41091,0.7125,0.9125
41092,0.0875,0.15
41093,0.25,0.3
41094,0.025,0.125
41095,0.1875,0.325
41096,0.0125,0.0375
41097,0.2625,0.4
41098,0.15,0.3625
41099,0.15,0.45
41100,0.4,0.55
41101,0.075,0.3375
41102,0.5125,0.8125
41103,0.0125,0.1
41104,0.0625,0.1625
41105,0.2125,0.1625
41106,0.125,0.65
41107,0.7625,0.9125
41108,0.2875,0.825
41109,0.3875,0.425
41110,0.6,0.5875
41111,0.125,0.575
41112,0.0625,0.1
41113,0.4125,0.775
41114,0.35,0.6
41115,0.2125,0.675
41116,0.325,0.35
41117,0.35,0.575
41118,0.25,0.6125
41119,0.0625,0.475
41120,0.25,0.5875
41121,0.2875,0.7875
41122,0.3375,0.3
41123,0.2375,0.2125
41124,0.325,0.875
41125,0.1875,0.4
41126,0.4625,0.3
41127,0.2125,0.3
41128,0.2625,0.425
41129,0.0875,0.2875
41130,0.0875,0.6625
41131,0.3,0.25
41132,0.5625,0.45
41133,0.175,0.7625
41134,0.0125,0.15
41135,0.175,0.1125
41136,0.275,0.25
41137,0.0625,0.1625
41138,0.0625,0.225
41139,0.375,0.425
41140,0.05,0.325
41141,0.4375,0.5
41142,0.3,0.4125
41143,0.125,0.4
41144,0.375,0.5375
41145,0.4875,0.8875
41146,0.475,0.5125
41147,0.0875,0.175
41148,0,0.1125
41149,0.075,0.05
41150,0.1125,0.5375
41151,0,0.975
41152,0.5,0.8375
41153,0.1375,0.2
41154,0.075,0.175
41155,0.1125,0.3625
41156,0.0375,0.0375
41157,0.0375,0.575
41158,0.7,0.525
41159,0.2,0.2875
41160,0.15,0.5875
41161,0.05,0.0375
41162,0,0.125
41163,0,0.1625
41164,0.15,0.6
41165,0.675,0.7875
41166,0.15,0.775
41167,0.15,0.8875
41168,0.225,0.225
41169,0.025,0.6125
41170,0.325,0.5
41171,0.7,1
41172,0.1875,0.65
41173,0.15,0.1
41174,0.3625,0.525
41175,0.1,0.675
41176,0.0375,0.175
41177,0.25,0.75
41178,0.025,0.075
41179,0.0375,0.3
41180,0.075,0.325
41181,0.3125,0.475
41182,0.1125,0.2625
41183,0.075,0.225
41184,0.2875,0.575
41185,0.1375,0.3125
41186,0.025,0.7625
41187,0.0625,0.075
41188,0.7,0.8875
41189,0.0625,0.25
41190,0.475,0.7
41191,0.7,0.525
41192,0.0375,0.2125
41193,0.4125,0.95
41194,0.2625,0.15
41195,0.175,0.2125
41196,0.1875,0.7125
41197,0.1,0.25
41198,0.2,0.775
41199,0.125,0.775
41200,0.2375,0.1625
41201,0.0125,0.05
41202,0.65,0.85
41203,0.5875,0.5125
41204,0.15,0.2625
41205,0.0125,0.0875
41206,0.2375,0.25
41207,0.05,0.075
41208,0.3125,0.2625
41209,0.2,0.7125
41210,0.25,0.575
41211,0.1375,0.4125
41212,0.5375,0.8125
41213,0.1125,0.2625
41214,0.9,0.9625
41215,0.0625,0.7125
41216,0.2625,0.2875
41217,0.05,0.225
41218,0.05,0.25
41219,0.025,0.0625
41220,0.0375,0.1375
41221,0.5,0.7375
41222,0.0625,0.8
41223,0.675,0.9375
41224,0.05,0.6375
41225,0.025,0.0375
41226,0.5125,0.7625
41227,0.0125,0.1
41228,0.0875,0.2625
41229,0.2375,0.6
41230,0.1,0.6875
41231,0.025,0.1625
41232,0.0625,0.1375
41233,0.2375,0.4375
41234,0.1875,0.1625
41235,0.7375,0.725
41236,0.1375,0.2125
41237,0.275,0.4375
41238,0.6125,0.9
41239,0.0625,0.025
41240,0.0125,0.1875
41241,0.25,0.225
41242,0.1,0.175
41243,0.0375,0.05
41244,0,0.175
41245,0.2875,0.425
41246,0.175,0.2375
41247,0.275,0.3
41248,0.7625,0.8375
41249,0.8125,0.7875
41250,0.1375,0.7
41251,0.0375,0.5125
41252,0.1625,0.95
41253,0.7875,0.95
41254,0.2,0.2
41255,0.65,0.7625
41256,0.2625,0.65
41257,0.4375,0.7
41258,0.075,0.3375
41259,0.2375,0.3875
41260,0.0625,0.975
41261,0.175,0.575
41262,0.275,0.375
41263,0.0125,0.225
41264,0.75,0.8125
41265,0.0625,0.2
41266,0.0125,0.025
41267,0.05,0.1625
41268,0.025,0.175
41269,0.5,0.8625
41270,0.075,0.2375
41271,0.3125,0.2875
41272,0.075,0.125
41273,0.025,0.0875
41274,0.3125,0.6875
41275,0.0375,0.1
41276,0.1375,0.2875
41277,0.1375,0.375
41278,0.0625,0.375
41279,0.075,0.1875
41280,0.2625,0.2125
41281,0.125,0.3375
41282,0.075,0.4125
41283,0.1,0.45
41284,0.125,0.5375
41285,0.0375,0.175
41286,0.0375,0.0875
41287,0.325,0.4
41288,0.025,0.275
41289,0.3125,0.6875
41290,0.25,0.1875
41291,0.3,0.8875
41292,0.2625,0.3375
41293,0.0375,0.0875
41294,0.225,0.525
41295,0.2125,0.3125
41296,0.025,0.1375
41297,0.0375,0.3625
41298,0.1375,0.5375
41299,0.1125,0.125
41300,0.0625,0.1375
41301,0.2375,0.2
41302,0.0875,0.575
41303,0.05,0.35
41304,0.3125,0.475
41305,0.5125,0.3375
41306,0.05,0.6375
41307,0.225,0.45
41308,0.1375,0.2125
41309,0.025,0.1375
41310,0.3625,0.5
41311,0.4125,0.475
41312,0.1375,0.2375
41313,0.175,0.8125
41314,0.8,0.9
41315,0.025,0.1125
41316,0.1875,0.1375
41317,0.325,0.5125
41318,0.15,0.8125
41319,0.05,0.0625
41320,0.35,0.275
41321,0.3125,0.7625
41322,0.15,0.9375
41323,0.175,0.25
41324,0.35,0.525
41325,0.0875,0.15
41326,0.2375,0.4
41327,0.025,0.075
41328,0.2,0.1625
41329,0.75,0.9125
41330,0.075,0.175
41331,0.225,0.3625
41332,0.0125,0.85
41333,0.2625,0.4375
41334,0.0375,0.9375
41335,0.0375,0.375
41336,0.075,0.0375
41337,0.4375,0.6
41338,0.05,0.1375
41339,0.0875,0.9
41340,0.75,0.8125
41341,0.1125,0.625
41342,0.425,0.7
41343,0.4,0.7375
41344,0.55,0.9
41345,0.0625,0.1125
41346,0,0.075
41347,0.075,0.1
41348,0.0625,0.125
41349,0.0125,0.4875
41350,0.475,0.8375
41351,0.275,0.35
41352,0.6625,0.9125
41353,0.0875,0.1125
41354,0.0625,0.325
41355,0.075,0.1375
41356,0.0625,0.975
41357,0.075,0.1875
41358,0.075,0.375
41359,0.2375,0.4125
41360,0.2,0.2125
41361,0.1375,0.325
41362,0.15,0.4125
41363,0.1,0.45
41364,0.1,0.4
41365,0.075,0.4375
41366,0.025,0.2875
41367,0.0375,0.0875
41368,0.025,0.7375
41369,0.0625,0.1375
41370,0.15,0.55
41371,0.15,0.15
41372,0.1625,0.7375
41373,0.05,0.125
41374,0.0375,0.1125
41375,0.1625,0.4
41376,0.3375,0.75
41377,0.05,0.35
41378,0.25,0.25
41379,0.0875,0.225
41380,0.125,0.725
41381,0.0125,0.0875
41382,0.3,0.1875
41383,0.05,0.3
41384,0.075,0.2875
41385,0.05,0.15
41386,0.25,0.2375
41387,0.3875,0.625
41388,0,0.625
41389,0.075,0.2125
41390,0.0125,0.8
41391,0.7,0.7875
41392,0.125,0.25
41393,0.225,0.675
41394,0.1875,0.2125
41395,0.2125,0.275
41396,0.15,0.2625
41397,0.125,0.7625
41398,0.275,0.675
41399,0.1,0.9375
41400,0.1875,0.5875
41401,0.4125,0.775
41402,0.25,0.4625
41403,0.0875,0.15
41404,0.0375,0.95
41405,0.1625,0.2125
41406,0.2375,0.6125
41407,0.05,0.5625
41408,0.175,0.45
41409,0.2375,0.375
41410,0.0625,0.4625
41411,0.0625,0.2625
41412,0.1125,0.475
41413,0.7625,0.875
41414,0.075,0.85
41415,0.1125,0.4375
41416,0.1125,0.2875
41417,0.125,0.8625
41418,0.375,0.2125
41419,0.4625,0.75
41420,0.025,0.725
41421,0.875,0.925
41422,0.0875,0.075
41423,0.2625,0.8625
41424,0.125,0.575
41425,0.5,0.725
41426,0.0625,0.175
41427,0.1375,0.425
41428,0.15,0.7
41429,0.1125,0.1875
41430,0.15,0.3875
41431,0.7375,0.8
41432,0.15,0.2
41433,0.5,0.8625
41434,0.075,0.2625
41435,0,0.0125
41436,0.2875,0.4875
41437,0.175,0.5125
41438,0.1875,0.075
41439,0.025,0.1125
41440,0,0.05
41441,0.05,0.375
41442,0.2125,0.7125
41443,0.05,0.175
41444,0.475,0.9375
41445,0.15,0.3625
41446,0.1125,0.525
41447,0.3375,0.775
41448,0.0375,0.025
41449,0.125,0.9
41450,0.3125,0.25
41451,0.1125,0.15
41452,0.0125,0.7625
41453,0.425,0.575
41454,0.6375,0.825
41455,0.2625,0.5875
41456,0.6625,0.7125
41457,0.0125,0.3
41458,0.3375,0.3
41459,0.025,0.0875
41460,0.2,0.7375
41461,0.55,0.9625
41462,0.25,0.4125
41463,0.3375,0.75
41464,0.125,0.2125
41465,0.075,0.5125
41466,0.15,0.3
41467,0.0875,0.5125
41468,0.1125,0.875
41469,0.7375,0.5125
41470,0.0875,0.3125
41471,0.6125,0.8
41472,0.35,0.6625
41473,0.5,0.7625
41474,0.2625,0.8125
41475,0.05,0.625
41476,0.05,0.375
41477,0.075,0.475
41478,0.1,0.3125
41479,0.15,0.3875
41480,0.0625,0.25
41481,0.0625,0.225
41482,0.0375,0.1375
41483,0.05,0.7125
41484,0.05,0.125
41485,0.075,0.25
41486,0.0375,0.1
41487,0.3625,0.6875
41488,0.125,0.2125
41489,0.1125,0.5625
41490,0.0125,0.575
41491,0.375,0.6625
41492,0.075,0.1875
41493,0.55,0.6375
41494,0.025,0.9625
41495,0.0875,0.1875
41496,0.0625,0.6
41497,0.1625,0.4375
41498,0.125,0.2
41499,0.325,0.4375
41500,0.0375,0.125
41501,0.575,0.8625
41502,0.1,0.5625
41503,0.325,0.3625
41504,0.05,0.8
41505,0.1,0.6875
41506,0.475,0.275
41507,0.0375,0.075
41508,0.0875,0.15
41509,0.225,0.35
41510,0.0625,0.7125
41511,0.1125,0.75
41512,0.1,0.225
41513,0.475,0.5625
41514,0.1875,0.2
41515,0.0375,0.3625
41516,0.075,0.975
41517,0.0625,0.1125
41518,0.475,0.475
41519,0.1625,0.8125
41520,0.2875,0.7125
41521,0.1375,0.8375
41522,0.0375,0.1375
41523,0.05,0.025
41524,0.6125,0.7375
41525,0.1,0.5125
41526,0.1,0.275
41527,0.2,0.2
41528,0.2125,0.8625
41529,0.1625,0.45
41530,0.15,0.1
41531,0.4625,0.6375
41532,0.575,0.4375
41533,0.675,0.6625
41534,0.1375,0.8875
41535,0.1375,0.2625
41536,0.45,0.7375
41537,0.5875,0.725
41538,0.55,0.6625
41539,0.2375,0.5125
41540,0.15,0.55
41541,0.65,0.9625
41542,0.0375,0.0875
41543,0.15,0.4625
41544,0.1875,0.475
41545,0.0375,0.4875
41546,0.2375,0.5625
41547,0.2125,0.5125
41548,0.1625,0.5
41549,0.05,0.5375
41550,0.1,0.6625
41551,0.1375,0.825
41552,0.325,0.5625
41553,0.0375,0.275
41554,0.875,0.825
41555,0.1625,0.275
41556,0.3625,0.45
41557,0.2125,0.9375
41558,0.8125,0.775
41559,0.075,0.275
41560,0.1,0.2875
41561,0.55,0.375
41562,0.1625,0.375
41563,0.1,0.55
41564,0.4375,0.35
41565,0.1125,0.325
41566,0.3125,0.5
41567,0.225,0.5125
41568,0.2375,0.5
41569,0,0.275
41570,0.1,0.8
41571,0.0625,0.1375
41572,0.1,0.275
41573,0.5625,0.825
41574,0.0125,0.0125
41575,0.675,0.8875
41576,0.5625,0.5125
41577,0.025,0.8125
41578,0.1,0.15
41579,0.0625,0.1
41580,0.1125,0.7125
41581,0.0375,0.075
41582,0.2125,0.35
41583,0.1,0.5375
41584,0.0375,0.9875
41585,0.1625,0.15
41586,0.1375,0.375
41587,0.45,0.5875
41588,0.2625,0.4
41589,0.7625,0.85
41590,0.1625,0.4
41591,0.05,0.4875
41592,0.275,0.625
41593,0.1125,0.4625
41594,0.0375,0.2125
41595,0.15,0.3375
41596,0.3,0.7125
41597,0.075,0.125
41598,0.8125,0.825
41599,0.2,0.725
41600,0.1875,0.2625
41601,0.4875,0.5625
41602,0.0875,0.6125
41603,0.1375,0.2
41604,0.575,0.775
41605,0.075,0.325
41606,0.0375,0.175
41607,0.1625,0.5375
41608,0.0625,0.3625
41609,0.0625,0.35
41610,0.0375,0.3625
41611,0.325,0.475
41612,0.075,0.65
41613,0.575,0.775
41614,0.7625,0.9
41615,0.875,0.9875
41616,0.625,0.5625
41617,0.0625,0.6875
41618,0.7375,1
41619,0.175,0.3
41620,0.1125,0.15
41621,0.4,0.55
41622,0.5125,0.5875
41623,0.4,0.675
41624,0.5,0.5375
41625,0.675,0.625
41626,0.0375,0.075
41627,0.2125,0.225
41628,0.05,0.0625
41629,0.025,0.1
41630,0.2375,0.3
41631,0.475,0.8125
41632,0.525,0.7375
41633,0.0125,0.125
41634,0.1,0.3
41635,0.3375,0.6
41636,0.0875,0.2875
41637,0.05,0.0625
41638,0.0125,0.0625
41639,0.175,0.6375
41640,0.4125,0.775
41641,0.3625,0.6
41642,0.175,0.225
41643,0.0625,0.325
41644,0.175,0.2125
41645,0.15,0.9625
41646,0.2,0.625
41647,0.05,0.7
41648,0.0375,0.125
41649,0.175,0.3375
41650,0.5125,0.9125
41651,0.0625,0.9875
41652,0.7375,0.9375
41653,0.0125,0.125
41654,0.125,0.4
41655,0.05,0.075
41656,0.2875,0.5875
41657,0.1125,0.15
41658,0.6875,0.925
41659,0.3125,0.4875
41660,0.025,0.8875
41661,0.4,0.7375
41662,0.075,0.7
41663,0.1,0.1125
41664,0.7375,0.775
41665,0.05,0.2
41666,0.275,0.825
41667,0.0625,0.125
41668,0.0625,0.1625
41669,0.05,0.0625
41670,0.05,0.2625
41671,0,0.075
41672,0.125,0.175
41673,0.1,0.1
41674,0,0.0875
41675,0.375,0.3
41676,0.0375,0.1125
41677,0.125,0.625
41678,0.025,0.1125
41679,0.2125,0.3625
41680,0.0625,0.225
41681,0.8,0.8375
41682,0.075,0.1875
41683,0.0125,0.225
41684,0.1875,0.6125
41685,0.1,0.3125
41686,0.2375,0.4375
41687,0.0375,0.125
41688,0.025,0.2875
41689,0.1125,0.0875
41690,0.1625,0.4375
41691,0.475,0.825
41692,0.05,0.1
41693,0.3125,0.2375
41694,0.0875,0.0875
41695,0.5625,0.7875
41696,0,0.0875
41697,0.025,0.15
41698,0.125,0.3625
41699,0.1375,0.175
41700,0.0375,0.05
41701,0.575,0.7
41702,0.3125,0.475
41703,0.2375,0.1
41704,0.1,0.25
41705,0.0375,0.325
41706,0.8,0.9375
41707,0.025,0.1625
41708,0.025,0.225
41709,0.625,0.5625
41710,0.3,0.275
41711,0.775,0.8875
41712,0.15,0.4625
41713,0.0625,0.9875
41714,0.35,0.375
41715,0.0625,0.1
41716,0.0625,0.225
41717,0.025,0.0625
41718,0.05,0.2375
41719,0.0375,0.3625
41720,0.5,0.6875
41721,0.0875,0.3
41722,0.0125,0.15
41723,0.1125,0.9
41724,0.1375,0.2625
41725,0.425,0.8125
41726,0,0.0875
41727,0.6375,0.5875
41728,0.025,0.0875
41729,0.2125,0.2375
41730,0.05,0.05
41731,0.0625,0.425
41732,0.0875,0.2875
41733,0.175,0.825
41734,0.4375,0.6
41735,0.1125,0.225
41736,0.075,0.15
41737,0.0875,0.15
41738,0.0125,0.7125
41739,0.15,0.55
41740,0.05,0.325
41741,0.15,0.6125
41742,0.075,0.1
41743,0.125,0.5375
41744,0.15,0.3375
41745,0.0125,0.025
41746,0,0.1625
41747,0.675,0.6875
41748,0.0625,0.5
41749,0.05,0.3375
41750,0.0625,0.5375
41751,0.6125,0.8125
41752,0.0875,0.075
41753,0.0625,0.45
41754,0.5125,0.65
41755,0.15,0.1875
41756,0.0625,0.25
41757,0.5875,0.65
41758,0.6625,0.8125
41759,0.075,0.2875
41760,0.1,0.3
41761,0.6,0.9
41762,0.025,0.05
41763,0.2,0.125
41764,0.0375,0.2625
41765,0.05,0.225
41766,0.0375,0.775
41767,0.1375,0.9375
41768,0.5,0.825
41769,0.0125,0.55
41770,0.275,0.25
41771,0.2,0.125
41772,0.1875,0.35
41773,0.0625,0.1625
41774,0.625,0.8
41775,0.15,0.2
41776,0.0375,0.125
41777,0.4625,0.8
41778,0.0875,0.175
41779,0.0875,0.225
41780,0,0.1375
41781,0.05,0.175
41782,0.025,0.1625
41783,0.0875,0.2
41784,0.05,0.0625
41785,0.075,0.1625
41786,0.15,0.2375
41787,0.1375,0.7
41788,0.0875,0.275
41789,0.025,0.1875
41790,0.325,0.875
41791,0.2625,0.6875
41792,0.3625,0.5125
41793,0.1625,0.4625
41794,0.125,0.475
41795,0,0.025
41796,0.725,0.85
41797,0.025,0.1625
41798,0.1125,0.65
41799,0.675,0.8875
41800,0.0625,0.275
41801,0.2625,0.5375
41802,0.05,0.05
41803,0.2625,0.1875
41804,0.35,0.9375
41805,0.0125,0.0125
41806,0.2,0.5625
41807,0,0.0375
41808,0.0875,0.35
41809,0.0375,0.475
41810,0.4125,0.525
41811,0.075,0.3125
41812,0.175,0.2125
41813,0.0625,0.35
41814,0.05,0.7
41815,0.1125,0.425
41816,0.0875,0.1
41817,0.15,0.1125
41818,0.1,0.875
41819,0.25,0.6625
41820,0.0125,0.1
41821,0.025,0.3
41822,0.1625,0.1625
41823,0.0125,0.225
41824,0.05,0.175
41825,0.15,0.35
41826,0.0875,0.475
41827,0.15,0.3125
41828,0.1875,0.7875
41829,0.025,0.1875
41830,0.0875,0.8375
41831,0.1875,0.45
41832,0.2125,0.3875
41833,0,0.1125
41834,0.225,0.7
41835,0.4,0.5875
41836,0.5125,0.225
41837,0.0375,0.15
41838,0.0375,0.1125
41839,0.35,0.6625
41840,0.3,0.825
41841,0.0125,0.85
41842,0.1875,0.5375
41843,0.025,0.95
41844,0.025,0.1
41845,0.2,0.15
41846,0.075,0.2875
41847,0.1375,0.3375
41848,0.5375,0.7125
41849,0.05,0.2875
41850,0.05,0.4375
41851,0.2,0.4125
41852,0.125,0.125
41853,0.025,0.375
41854,0.0625,0.1625
41855,0.1875,0.6375
41856,0.525,0.95
41857,0.1125,0.275
41858,0.475,0.275
41859,0.45,0.225
41860,0.1875,0.9
41861,0.15,0.3
41862,0.15,0.1625
41863,0.05,0.375
41864,0.125,0.4
41865,0.525,0.9
41866,0.0625,0.425
41867,0.7375,0.85
41868,0.15,0.6125
41869,0.1125,0.225
41870,0.125,0.275
41871,0.3125,0.9
41872,0.1375,0.8
41873,0.45,0.725
41874,0.275,0.3
41875,0.0375,0.9125
41876,0.0125,0.1625
41877,0.05,0.15
41878,0.8125,0.85
41879,0.075,0.875
41880,0.275,0.55
41881,0.0875,0.1
41882,0.1875,0.325
41883,0.1375,0.6375
41884,0,0.0625
41885,0.3875,0.8125
41886,0.0125,0.2
41887,0.4375,0.6875
41888,0.1,0.7875
41889,0.025,0.275
41890,0.1625,0.2
41891,0.0375,0.075
41892,0.1375,0.2625
41893,0.325,0.75
41894,0.1125,0.1875
41895,0.325,0.4625
41896,0.2375,0.575
41897,0.1375,0.3
41898,0.0875,0.2
41899,0.2,0.1875
41900,0.35,0.6875
41901,0.2,0.3875
41902,0.1375,0.5875
41903,0.325,0.7375
41904,0.15,0.7625
41905,0.1,0.1875
41906,0.1625,0.7625
41907,0.4375,0.8125
41908,0.0375,0.0125
41909,0.5875,0.6875
41910,0.825,0.85
41911,0.05,0.2
41912,0.05,0.4
41913,0.0375,0.175
41914,0.3,0.6125
41915,0.1,0.1
41916,0,0.0375
41917,0.05,0.1375
41918,0.8,0.9125
41919,0.0625,0.2625
41920,0.0125,0.1
41921,0.1875,0.75
41922,0.1,0.1375
41923,0.0625,0.8375
41924,0.0125,0.0375
41925,0.075,0.4625
41926,0.325,0.425
41927,0.1,0.25
41928,0.1375,0.3375
41929,0.5625,0.3
41930,0.3125,0.6125
41931,0.025,0.125
41932,0.2375,0.7875
41933,0.3875,0.475
41934,0.2875,0.6625
41935,0.075,0.275
41936,0.0125,0.0375
41937,0.475,0.8375
41938,0.3875,0.5
41939,0.0375,0.175
41940,0.15,0.4625
41941,0.75,0.7875
41942,0.0375,0.4625
41943,0.1625,0.2625
41944,0.0875,0.3375
41945,0.525,0.7125
41946,0.0625,0.1875
41947,0.1875,0.5375
41948,0.0125,0.1625
41949,0.175,0.075
41950,0.5,0.5375
41951,0.15,0.6375
41952,0.0875,0.2125
41953,0.05,0.8625
41954,0.0375,0.2625
41955,0.1125,0.2875
41956,0.0625,0.5
41957,0.0875,0.15
41958,0.6375,0.8125
41959,0.2375,0.925
41960,0.425,0.3625
41961,0.6875,0.825
41962,0.1875,0.3125
41963,0.1125,0.45
41964,0.1,0.5375
41965,0.45,0.7875
41966,0.15,0.75
41967,0.025,0.4375
41968,0.1,0.1125
41969,0.125,0.225
41970,0.0375,0.0875
41971,0.8625,0.95
41972,0.0875,0.8625
41973,0.2625,0.675
41974,0.075,0.2625
41975,0.15,0.4
41976,0.05,0.7875
41977,0.075,0.1
41978,0,0.1125
41979,0.5125,0.8875
41980,0.075,0.8125
41981,0.025,0.0375
41982,0.4,0.575
41983,0.0875,0.3875
41984,0.175,0.825
41985,0.6375,0.9875
41986,0.1625,0.3875
41987,0.675,0.775
41988,0.0375,0.1875
41989,0.3875,0.4875
41990,0.2375,0.275
41991,0.1625,0.5
41992,0.2125,0.925
41993,0.15,0.35
41994,0.0625,0.0875
41995,0.4125,0.5375
41996,0.0375,0.5875
41997,0.025,0.225
41998,0.0875,0.2125
41999,0.3,0.7
42000,0.1,0.15
42001,0.2875,0.825
42002,0.0625,0.125
42003,0,0.025
42004,0.1625,0.4
42005,0.375,0.4125
42006,0.525,0.7875
42007,0.35,0.8
42008,0.05,0.1125
42009,0.275,0.65
42010,0.1125,0.6375
42011,0.075,0.1
42012,0.025,0.1375
42013,0.2,0.8625
42014,0.2375,0.55
42015,0.1,0.3875
42016,0.2,0.875
42017,0.6125,0.8625
42018,0.1375,0.2375
42019,0.5875,0.7125
42020,0.05,0.2625
42021,0.075,0.65
42022,0.8875,0.975
42023,0.175,0.8625
42024,0.075,0.075
42025,0.2625,0.625
42026,0.5,0.7
42027,0.2875,0.7375
42028,0.2,0.4375
42029,0,0.1
42030,0.0125,0.1
42031,0.1,0.325
42032,0.6875,0.775
42033,0.175,0.2125
42034,0.25,0.4125
42035,0.0125,0.1125
42036,0.1125,0.3375
42037,0.075,0.35
42038,0.025,0.9375
42039,0.025,0.175
42040,0.2625,0.7125
42041,0.5625,0.8625
42042,0.0625,0.125
42043,0.2125,0.2
42044,0.2375,0.4625
42045,0.3875,0.4375
42046,0.3875,0.3875
42047,0.325,0.4875
42048,0.3,0.2375
42049,0.3625,0.4125
42050,0.05,0.575
42051,0.325,0.7125
42052,0.15,0.1875
42053,0.0625,0.3375
42054,0.25,0.7375
42055,0.7625,0.9
42056,0.0375,0.175
42057,0.025,0.7125
42058,0.5125,0.825
42059,0.1875,0.05
42060,0.1375,0.425
42061,0.025,0.125
42062,0.05,0.0375
42063,0.425,0.225
42064,0.275,0.5125
42065,0.3375,0.6125
42066,0.0125,0.025
42067,0.075,0.1875
42068,0.3,0.425
42069,0.0125,0.075
42070,0.0625,0.1
42071,0,0.15
42072,0.3,0.875
42073,0.175,0.1875
42074,0.3375,0.3875
42075,0.1,0.3
42076,0.0625,0.9375
42077,0.05,0.0875
42078,0.6125,0.925
42079,0.1,0.1625
42080,0.175,0.1625
42081,0.1375,0.2125
42082,0.1125,0.4625
42083,0.1,0.6625
42084,0.525,0.7125
42085,0.35,0.3875
42086,0.325,0.45
42087,0.2875,0.7875
42088,0.1125,0.225
42089,0.0875,0.8375
42090,0,0.225
42091,0.175,0.075
42092,0.0375,0.1375
42093,0.475,0.5875
42094,0.1875,0.25
42095,0.0875,0.325
42096,0.025,0.075
42097,0.0125,0.075
42098,0.5125,0.7125
42099,0.05,0.1125
42100,0.85,0.925
42101,0.3875,0.3
42102,0.025,0.5125
42103,0.0875,0.175
42104,0.0875,0.3375
42105,0.1375,0.3375
42106,0.075,0.1125
42107,0.125,0.275
42108,0.3125,0.7625
42109,0.675,0.825
42110,0.2,0.3125
42111,0.3,0.625
42112,0.075,0.1375
42113,0.2125,0.65
42114,0.05,0.2875
42115,0.0375,0.0625
42116,0.1625,0.8625
42117,0.05,0.1125
42118,0.625,0.9375
42119,0.35,0.75
42120,0.0875,0.5875
42121,0.25,0.575
42122,0.1125,0.4
42123,0.1125,0.5625
42124,0.3375,0.425
